datetime,season,PM_City Station,PM_5th Middle School,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_Average
2012-05-10 00:00:00,1.0,155.0,,155.0,25.3,86.0,1001.0,27.9,SW,2.9,0.0,0.0,155.0
2012-05-10 01:00:00,1.0,158.0,,158.0,24.5,83.0,1001.0,27.7,SW,4.9,0.0,0.0,158.0
2012-05-10 02:00:00,1.0,173.0,,173.0,24.6,85.0,1000.7,27.3,SW,5.6,0.0,0.0,173.0
2012-05-10 03:00:00,1.0,172.0,,172.0,24.6,88.0,1000.7,26.8,SE,1.1,0.0,0.0,172.0
2012-05-10 04:00:00,1.0,173.0,,173.0,24.6,91.0,1000.6,26.2,SE,2.2,0.0,0.0,173.0
2012-05-10 05:00:00,1.0,173.0,,173.0,24.7,92.0,1000.6,26.1,SW,1.6,0.0,0.0,173.0
2012-05-10 06:00:00,1.0,194.0,,194.0,24.7,92.0,1001.0,26.1,cv,0.5,0.0,0.0,194.0
2012-05-10 07:00:00,1.0,178.0,,178.0,25.1,91.0,1001.4,26.7,SW,1.0,0.0,0.0,178.0
2012-05-10 08:00:00,1.0,171.0,,171.0,24.9,81.0,1001.5,28.5,SW,4.0,0.0,0.0,171.0
2012-05-10 09:00:00,1.0,164.0,,164.0,24.7,76.0,1001.7,29.4,SW,5.7,0.0,0.0,164.0
2012-05-10 10:00:00,1.0,158.0,,158.0,24.8,72.0,1001.7,30.4,SW,8.6,0.0,0.0,158.0
2012-05-10 11:00:00,1.0,174.0,,174.0,24.4,65.0,1001.2,31.8,NW,2.4,0.0,0.0,174.0
2012-05-10 12:00:00,1.0,167.0,,167.0,24.6,62.0,1000.4,32.8,SW,1.5,0.0,0.0,167.0
2012-05-10 13:00:00,1.0,164.0,,164.0,23.7,57.0,999.6,33.4,SW,4.0,0.0,0.0,164.0
2012-05-10 14:00:00,1.0,157.0,,157.0,24.1,57.0,998.3,33.8,SW,6.1,0.0,0.0,157.0
2012-05-10 15:00:00,1.0,159.0,,159.0,24.3,56.0,997.9,34.3,SW,8.3,0.0,0.0,159.0
2012-05-10 16:00:00,1.0,165.0,,165.0,23.7,54.0,997.2,34.4,SW,11.3,0.0,0.0,165.0
2012-05-10 17:00:00,1.0,172.0,,172.0,24.4,58.0,997.8,33.8,NE,1.8,0.0,0.0,172.0
2012-05-10 18:00:00,1.0,167.0,,167.0,22.5,75.0,998.5,27.3,NE,5.5,0.0,0.0,167.0
2012-05-10 19:00:00,1.0,167.0,,167.0,22.6,82.0,999.0,25.9,NE,7.8,0.0,0.0,167.0
2012-05-10 20:00:00,1.0,219.0,,219.0,22.6,82.0,1000.0,25.9,NE,8.7,0.0,0.0,219.0
2012-05-10 21:00:00,1.0,221.0,,221.0,23.2,88.0,1001.2,25.3,SE,1.9,0.0,0.0,221.0
2012-05-10 22:00:00,1.0,244.0,,244.0,23.4,88.0,1001.5,25.5,SE,3.4,0.0,0.0,244.0
2012-05-10 23:00:00,1.0,267.0,,267.0,23.9,91.0,1001.2,25.5,NE,1.8,0.0,0.0,267.0
2012-05-11 00:00:00,1.0,302.0,,302.0,23.8,92.0,1001.0,25.2,NE,2.9,0.0,0.0,302.0
2012-05-11 01:00:00,1.0,290.0,,290.0,23.4,90.0,1000.8,25.2,NE,3.8,0.0,0.0,290.0
2012-05-11 02:00:00,1.0,226.0,,226.0,23.2,88.0,999.9,25.3,NE,4.9,0.0,0.0,226.0
2012-05-11 03:00:00,1.0,177.0,,177.0,23.4,90.0,999.7,25.2,NW,0.7,0.0,0.0,177.0
2012-05-11 04:00:00,1.0,172.0,,172.0,23.4,90.0,999.4,25.2,NE,1.2,0.0,0.0,172.0
2012-05-11 05:00:00,1.0,159.0,,159.0,23.2,89.0,999.4,25.1,NE,2.7,0.0,0.0,159.0
2012-05-11 06:00:00,1.0,154.0,,154.0,23.4,91.0,999.4,25.0,SE,1.1,0.0,0.0,154.0
2012-05-11 07:00:00,1.0,156.0,,156.0,23.3,90.0,1000.0,25.1,NE,1.8,0.0,0.0,156.0
2012-05-11 08:00:00,1.0,146.0,,146.0,23.5,89.0,1000.3,25.4,NE,4.3,0.0,0.0,146.0
2012-05-11 09:00:00,1.0,141.0,,141.0,23.8,93.0,1000.7,25.0,NE,7.1,0.6,0.6,141.0
2012-05-11 10:00:00,1.0,,,,24.1,92.0,1001.1,25.5,SE,2.7,0.0,0.0,130.0
2012-05-11 11:00:00,1.0,119.0,,119.0,24.2,91.0,1000.6,25.8,NE,3.2,0.0,0.0,119.0
2012-05-11 12:00:00,1.0,120.0,,120.0,24.4,86.0,1000.2,26.9,NE,5.8,0.0,0.0,120.0
2012-05-11 13:00:00,1.0,130.0,,130.0,24.7,85.0,999.5,27.4,NE,9.1,0.0,0.0,130.0
2012-05-11 14:00:00,1.0,160.0,,160.0,24.6,86.0,998.9,27.1,NE,11.3,0.0,0.0,160.0
2012-05-11 15:00:00,1.0,155.0,,155.0,24.9,88.0,998.1,27.1,SE,1.9,0.0,0.0,155.0
2012-05-11 16:00:00,1.0,157.0,,157.0,24.7,84.0,998.2,27.6,SE,2.9,0.0,0.0,157.0
2012-05-11 17:00:00,1.0,170.0,,170.0,24.9,87.0,998.5,27.3,NE,2.7,0.0,0.0,170.0
2012-05-11 18:00:00,1.0,167.0,,167.0,24.3,89.0,998.1,26.3,NE,5.6,0.0,0.0,167.0
2012-05-11 19:00:00,1.0,154.0,,154.0,24.2,91.0,998.6,25.8,NE,7.9,0.0,0.0,154.0
2012-05-11 20:00:00,1.0,157.0,,157.0,23.9,91.0,998.0,25.5,SE,2.6,0.0,0.0,157.0
2012-05-11 21:00:00,1.0,150.0,,150.0,23.6,89.0,999.7,25.5,NE,1.6,0.0,0.0,150.0
2012-05-11 22:00:00,1.0,152.0,,152.0,23.3,89.0,1000.0,25.2,SE,2.5,0.0,0.0,152.0
2012-05-11 23:00:00,1.0,151.0,,151.0,23.1,90.0,1000.6,24.9,SE,4.4,0.0,0.0,151.0
2012-05-12 00:00:00,1.0,163.0,,163.0,23.0,92.0,1000.5,24.4,NE,1.9,0.0,0.0,163.0
2012-05-12 01:00:00,1.0,160.0,,160.0,22.7,93.0,999.7,23.9,NE,3.8,0.0,0.0,160.0
2012-05-12 02:00:00,1.0,153.0,,153.0,22.4,93.0,998.9,23.6,SE,1.7,0.0,0.0,153.0
2012-05-12 03:00:00,1.0,141.0,,141.0,22.4,94.0,998.9,23.4,NE,1.7,0.0,0.0,141.0
2012-05-12 04:00:00,1.0,143.0,,143.0,22.2,93.0,998.8,23.4,SE,1.7,0.0,0.0,143.0
2012-05-12 05:00:00,1.0,145.0,,145.0,21.9,92.0,998.8,23.3,SE,3.0,0.0,0.0,145.0
2012-05-12 06:00:00,1.0,138.0,,138.0,21.8,91.0,999.2,23.4,SE,5.5,0.0,0.0,138.0
2012-05-12 07:00:00,1.0,146.0,,146.0,21.8,89.0,999.6,23.7,NE,3.0,0.0,0.0,146.0
2012-05-12 08:00:00,1.0,153.0,,153.0,21.9,88.0,999.8,24.0,SE,2.5,0.0,0.0,153.0
2012-05-12 09:00:00,1.0,180.0,,180.0,22.5,86.0,999.8,25.0,SE,4.6,0.0,0.0,180.0
2012-05-12 10:00:00,1.0,143.0,,143.0,22.7,82.0,999.9,26.0,NE,2.4,0.0,0.0,143.0
2012-05-12 11:00:00,1.0,55.0,,55.0,23.3,78.0,999.1,27.5,SE,3.2,0.0,0.0,55.0
2012-05-12 12:00:00,1.0,45.0,,45.0,23.5,75.0,998.5,28.4,SE,7.5,0.0,0.0,45.0
2012-05-12 13:00:00,1.0,47.0,,47.0,23.9,77.0,997.7,28.3,SE,10.3,0.0,0.0,47.0
2012-05-12 14:00:00,1.0,43.0,,43.0,23.3,67.0,997.2,30.1,SW,7.5,0.0,0.0,43.0
2012-05-12 15:00:00,1.0,45.0,,45.0,23.4,70.0,996.6,29.4,SW,12.4,0.0,0.0,45.0
2012-05-12 16:00:00,1.0,88.0,,88.0,23.4,68.0,996.0,30.0,SE,3.9,0.0,0.0,88.0
2012-05-12 17:00:00,1.0,109.0,,109.0,23.3,71.0,995.7,29.1,SE,8.9,0.0,0.0,109.0
2012-05-12 18:00:00,1.0,91.0,,91.0,23.2,73.0,995.2,28.5,SW,4.7,0.0,0.0,91.0
2012-05-12 19:00:00,1.0,105.0,,105.0,23.1,74.0,996.4,28.2,SW,9.8,0.0,0.0,105.0
2012-05-12 20:00:00,1.0,102.0,,102.0,23.2,77.0,996.8,27.6,SE,4.5,0.0,0.0,102.0
2012-05-12 21:00:00,1.0,144.0,,144.0,23.2,78.0,997.5,27.4,SE,6.9,0.0,0.0,144.0
2012-05-12 22:00:00,1.0,138.0,,138.0,23.2,78.0,998.0,27.4,SW,3.8,0.0,0.0,138.0
2012-05-12 23:00:00,1.0,150.0,,150.0,23.4,80.0,998.3,27.1,SE,2.2,0.0,0.0,150.0
2012-05-13 00:00:00,1.0,137.0,,137.0,23.4,83.0,998.2,26.5,SE,3.9,0.0,0.0,137.0
2012-05-13 01:00:00,1.0,153.0,,153.0,23.7,85.0,997.5,26.4,SE,6.1,0.0,0.0,153.0
2012-05-13 02:00:00,1.0,181.0,,181.0,24.1,88.0,996.6,26.2,SE,9.1,0.0,0.0,181.0
2012-05-13 03:00:00,1.0,189.0,,189.0,24.4,89.0,996.5,26.4,SW,1.6,0.0,0.0,189.0
2012-05-13 04:00:00,1.0,190.0,,190.0,24.6,88.0,996.3,26.8,SE,1.8,0.0,0.0,190.0
2012-05-13 05:00:00,1.0,221.0,,221.0,24.4,89.0,996.5,26.4,SE,3.1,0.0,0.0,221.0
2012-05-13 06:00:00,1.0,213.0,,213.0,24.5,89.0,996.7,26.5,SW,2.3,0.0,0.0,213.0
2012-05-13 07:00:00,1.0,222.0,,222.0,24.2,91.0,996.6,25.8,NE,1.0,0.0,0.0,222.0
2012-05-13 08:00:00,1.0,209.0,,209.0,24.7,88.0,997.2,26.9,NE,2.2,0.0,0.0,209.0
2012-05-13 09:00:00,1.0,232.0,,232.0,25.1,90.0,997.6,26.9,SW,2.5,0.8,0.8,232.0
2012-05-13 10:00:00,1.0,213.0,,213.0,24.6,79.0,997.6,28.6,SW,6.3,0.0,0.0,213.0
2012-05-13 11:00:00,1.0,173.0,,173.0,23.7,86.0,997.6,26.2,NW,6.9,6.0,6.0,173.0
2012-05-13 12:00:00,1.0,132.0,,132.0,25.2,92.0,997.1,26.6,NW,10.2,9.6,15.6,132.0
2012-05-13 13:00:00,1.0,109.0,,109.0,23.8,91.0,997.4,25.4,NW,12.7,18.8,34.4,109.0
2012-05-13 14:00:00,1.0,98.0,,98.0,22.9,96.0,996.7,23.6,SE,0.9,23.0,57.4,98.0
2012-05-13 15:00:00,1.0,71.0,,71.0,23.2,96.0,996.4,23.9,SW,2.6,0.6,58.0,71.0
2012-05-13 16:00:00,1.0,67.0,,67.0,23.8,95.0,996.0,24.7,NE,0.7,0.0,0.0,67.0
2012-05-13 17:00:00,1.0,89.0,,89.0,23.8,84.0,995.7,26.7,NE,2.3,0.0,0.0,89.0
2012-05-13 18:00:00,1.0,92.0,,92.0,23.3,82.0,995.8,26.6,cv,0.4,0.0,0.0,92.0
2012-05-13 19:00:00,1.0,90.0,,90.0,23.8,91.0,995.9,25.4,NE,1.2,0.0,0.0,90.0
2012-05-13 20:00:00,1.0,52.0,,52.0,23.7,94.0,996.8,24.7,NE,2.1,0.0,0.0,52.0
2012-05-13 21:00:00,1.0,103.0,,103.0,23.5,96.0,997.9,24.2,NW,1.6,0.0,0.0,103.0
2012-05-13 22:00:00,1.0,114.0,,114.0,23.4,96.0,998.0,24.1,NE,1.9,0.0,0.0,114.0
2012-05-13 23:00:00,1.0,111.0,,111.0,23.6,97.0,998.1,24.1,NE,3.3,0.0,0.0,111.0
2012-05-14 00:00:00,1.0,91.0,,91.0,23.6,97.0,998.3,24.1,NE,3.9,0.0,0.0,91.0
2012-05-14 01:00:00,1.0,74.0,,74.0,23.6,97.0,997.8,24.1,NE,5.1,0.0,0.0,74.0
2012-05-14 02:00:00,1.0,74.0,,74.0,23.5,96.0,997.6,24.2,NE,7.1,0.0,0.0,74.0
2012-05-14 03:00:00,1.0,76.0,,76.0,23.5,95.0,997.9,24.4,NE,7.9,0.0,0.0,76.0
2012-05-14 04:00:00,1.0,69.0,,69.0,23.7,95.0,998.1,24.6,NE,9.1,0.0,0.0,69.0
2012-05-14 05:00:00,1.0,74.0,,74.0,23.6,95.0,998.1,24.5,NE,10.6,0.0,0.0,74.0
2012-05-14 06:00:00,1.0,55.0,,55.0,23.8,96.0,998.1,24.5,NE,11.7,0.0,0.0,55.0
2012-05-14 07:00:00,1.0,34.0,,34.0,24.0,94.0,998.6,25.0,NE,13.4,0.0,0.0,34.0
2012-05-14 08:00:00,1.0,43.0,,43.0,25.1,93.0,999.4,26.3,SE,1.2,0.0,0.0,43.0
2012-05-14 09:00:00,1.0,60.0,,60.0,25.0,86.0,999.6,27.6,NE,0.7,0.0,0.0,60.0
2012-05-14 10:00:00,1.0,59.0,,59.0,25.3,79.0,999.4,29.3,SE,3.4,0.0,0.0,59.0
2012-05-14 11:00:00,1.0,69.0,,69.0,24.9,72.0,999.2,30.5,SW,2.4,0.0,0.0,69.0
2012-05-14 12:00:00,1.0,60.0,,60.0,23.7,63.0,998.8,31.6,SW,7.1,0.0,0.0,60.0
2012-05-14 13:00:00,1.0,50.0,,50.0,23.3,58.0,998.1,32.6,SW,12.2,0.0,0.0,50.0
2012-05-14 14:00:00,1.0,46.0,,46.0,23.4,58.0,997.4,32.7,SW,18.3,0.0,0.0,46.0
2012-05-14 15:00:00,1.0,40.0,,40.0,24.4,61.0,996.7,32.9,SW,22.6,0.0,0.0,40.0
2012-05-14 16:00:00,1.0,37.0,,37.0,23.8,61.0,996.2,32.3,SW,27.9,0.0,0.0,37.0
2012-05-14 17:00:00,1.0,42.0,,42.0,24.7,66.0,995.9,31.8,SE,2.9,0.0,0.0,42.0
2012-05-14 18:00:00,1.0,43.0,,43.0,24.8,72.0,996.7,30.4,SW,3.6,0.0,0.0,43.0
2012-05-14 19:00:00,1.0,40.0,,40.0,25.1,78.0,997.4,29.3,SE,3.4,0.0,0.0,40.0
2012-05-14 20:00:00,1.0,49.0,,49.0,25.1,81.0,998.3,28.7,SW,2.9,0.0,0.0,49.0
2012-05-14 21:00:00,1.0,49.0,,49.0,25.5,85.0,999.6,28.3,SW,6.7,0.0,0.0,49.0
2012-05-14 22:00:00,1.0,49.0,,49.0,25.5,86.0,1000.3,28.1,SW,8.9,0.0,0.0,49.0
2012-05-14 23:00:00,1.0,99.0,,99.0,25.0,84.0,1000.8,28.0,SW,11.6,0.0,0.0,99.0
2012-05-15 00:00:00,1.0,78.0,,78.0,25.2,87.0,1000.3,27.6,SE,1.8,0.0,0.0,78.0
2012-05-15 01:00:00,1.0,68.0,,68.0,25.4,89.0,999.9,27.4,SW,0.9,0.0,0.0,68.0
2012-05-15 02:00:00,1.0,55.0,,55.0,25.4,91.0,999.5,27.0,NW,0.8,0.0,0.0,55.0
2012-05-15 03:00:00,1.0,63.0,,63.0,25.2,93.0,998.8,26.4,SW,1.1,0.0,0.0,63.0
2012-05-15 04:00:00,1.0,69.0,,69.0,24.9,95.0,998.8,25.8,NW,1.8,0.0,0.0,69.0
2012-05-15 05:00:00,1.0,49.0,,49.0,23.0,91.0,999.4,24.6,NW,5.6,0.0,0.0,49.0
2012-05-15 06:00:00,1.0,56.0,,56.0,22.5,91.0,999.8,24.1,NE,4.1,0.0,0.0,56.0
2012-05-15 07:00:00,1.0,62.0,,62.0,22.9,89.0,1000.3,24.8,NW,2.5,0.0,0.0,62.0
2012-05-15 08:00:00,1.0,60.0,,60.0,23.6,85.0,1000.8,26.3,NE,4.7,0.0,0.0,60.0
2012-05-15 09:00:00,1.0,,,,23.6,75.0,1000.9,28.5,NE,8.2,0.0,0.0,59.833333333333336
2012-05-15 10:00:00,1.0,,,,23.9,70.0,1001.3,30.0,NE,11.8,0.0,0.0,59.666666666666664
2012-05-15 11:00:00,1.0,,,,23.9,67.0,1000.9,30.7,NW,3.4,0.0,0.0,59.5
2012-05-15 12:00:00,1.0,,,,24.1,65.0,1000.4,31.5,NE,2.9,0.0,0.0,59.333333333333336
2012-05-15 13:00:00,1.0,,,,23.6,61.0,999.4,32.1,NW,3.8,0.0,0.0,59.166666666666664
2012-05-15 14:00:00,1.0,,,,23.9,61.0,998.6,32.4,NW,7.9,0.0,0.0,59.0
2012-05-22 08:00:00,1.0,32.0,,32.0,19.9,73.0,1001.0,25.1,SE,2.7,0.0,0.0,32.0
2012-05-22 09:00:00,1.0,22.0,,22.0,19.6,66.0,1001.1,26.5,SE,5.7,0.0,0.0,22.0
2012-05-22 10:00:00,1.0,12.0,,12.0,19.2,60.0,1001.5,27.7,SE,8.5,0.0,0.0,12.0
2012-05-22 11:00:00,1.0,34.0,,34.0,18.3,57.0,1001.5,27.6,SE,11.2,0.0,0.0,34.0
2012-05-22 12:00:00,1.0,18.0,,18.0,19.1,59.0,1001.5,27.9,SE,15.8,0.0,0.0,18.0
2012-05-22 13:00:00,1.0,36.0,,36.0,19.5,59.0,1001.0,28.3,SE,19.0,0.0,0.0,36.0
2012-05-22 14:00:00,1.0,34.0,,34.0,19.5,59.0,1000.3,28.3,SE,22.5,0.0,0.0,34.0
2012-05-22 15:00:00,1.0,41.0,,41.0,19.2,57.0,999.8,28.6,SE,24.7,0.0,0.0,41.0
2012-05-22 16:00:00,1.0,30.0,,30.0,18.9,53.0,999.1,29.5,SE,27.2,0.0,0.0,30.0
2012-05-22 17:00:00,1.0,38.0,,38.0,18.5,54.0,998.6,28.7,SW,3.3,0.0,0.0,38.0
2012-05-22 18:00:00,1.0,33.0,,33.0,18.3,55.0,998.7,28.2,SW,4.1,0.0,0.0,33.0
2012-05-22 19:00:00,1.0,50.0,,50.0,18.7,60.0,998.6,27.1,SE,1.2,0.0,0.0,50.0
2012-05-22 20:00:00,1.0,54.0,,54.0,20.7,75.0,998.9,25.5,NW,0.9,0.0,0.0,54.0
2012-05-22 21:00:00,1.0,45.0,,45.0,21.1,80.0,999.8,24.8,NW,2.0,0.0,0.0,45.0
2012-05-22 22:00:00,1.0,40.0,,40.0,21.3,86.0,1000.6,23.8,NE,1.1,0.0,0.0,40.0
2012-05-22 23:00:00,1.0,47.0,,47.0,20.9,89.0,1000.8,22.8,NE,2.4,0.0,0.0,47.0
2012-05-23 00:00:00,1.0,43.0,,43.0,20.8,91.0,1000.3,22.3,NE,3.8,0.0,0.0,43.0
2012-05-23 01:00:00,1.0,37.0,,37.0,20.7,90.0,999.7,22.4,NE,4.6,0.0,0.0,37.0
2012-05-23 02:00:00,1.0,42.0,,42.0,20.5,92.0,999.7,21.9,NE,5.7,0.0,0.0,42.0
2012-05-23 03:00:00,1.0,22.0,,22.0,20.3,93.0,999.2,21.5,NE,6.8,0.0,0.0,22.0
2012-05-23 04:00:00,1.0,51.0,,51.0,20.4,95.0,999.4,21.2,NE,8.2,0.0,0.0,51.0
2012-05-23 05:00:00,1.0,24.0,,24.0,20.4,95.0,999.4,21.2,NE,9.6,0.0,0.0,24.0
2012-05-23 06:00:00,1.0,40.0,,40.0,20.7,95.0,1000.0,21.5,NE,10.7,0.0,0.0,40.0
2012-05-23 07:00:00,1.0,44.0,,44.0,20.2,84.0,1000.2,23.1,SE,2.2,0.0,0.0,44.0
2012-05-23 08:00:00,1.0,55.0,,55.0,19.3,71.0,1000.4,24.9,SE,4.9,0.0,0.0,55.0
2012-05-23 09:00:00,1.0,44.0,,44.0,18.8,60.0,1000.3,27.2,NE,2.9,0.0,0.0,44.0
2012-05-23 10:00:00,1.0,41.0,,41.0,18.4,55.0,1000.4,28.3,SE,2.6,0.0,0.0,41.0
2012-05-23 11:00:00,1.0,29.0,,29.0,19.2,54.0,1000.3,29.5,NE,2.1,0.0,0.0,29.0
2012-05-23 12:00:00,1.0,36.0,,36.0,19.1,55.0,999.5,29.1,SE,3.6,0.0,0.0,36.0
2012-05-23 13:00:00,1.0,,,,19.9,54.0,998.9,30.2,SE,5.9,0.0,0.0,44.5
2012-05-23 14:00:00,1.0,53.0,,53.0,20.9,56.0,998.0,30.7,SE,9.3,0.0,0.0,53.0
2012-05-23 15:00:00,1.0,44.0,,44.0,21.1,57.0,997.5,30.6,SE,11.7,0.0,0.0,44.0
2012-05-23 16:00:00,1.0,33.0,,33.0,21.0,58.0,996.8,30.2,SE,13.3,0.0,0.0,33.0
2012-05-23 17:00:00,1.0,41.0,,41.0,21.9,64.0,996.7,29.4,SE,14.7,0.0,0.0,41.0
2012-05-23 18:00:00,1.0,40.0,,40.0,21.7,64.0,996.7,29.2,SE,16.3,0.0,0.0,40.0
2012-05-23 19:00:00,1.0,56.0,,56.0,23.0,74.0,997.2,28.1,NW,0.8,0.0,0.0,56.0
2012-05-23 20:00:00,1.0,37.0,,37.0,21.4,68.0,997.8,27.8,SW,3.0,0.0,0.0,37.0
2012-05-23 21:00:00,1.0,25.0,,25.0,21.2,71.0,998.6,26.9,SW,5.1,0.0,0.0,25.0
2012-05-23 22:00:00,1.0,25.0,,25.0,19.2,64.0,999.1,26.6,SE,2.5,0.0,0.0,25.0
2012-05-23 23:00:00,1.0,27.0,,27.0,19.2,66.0,999.8,26.0,SE,4.1,0.0,0.0,27.0
2012-05-24 00:00:00,1.0,19.0,,19.0,18.9,68.0,999.9,25.2,SE,6.1,0.0,0.0,19.0
2012-05-24 01:00:00,1.0,17.0,,17.0,20.0,78.0,999.5,24.1,SE,7.1,0.0,0.0,17.0
2012-05-24 02:00:00,1.0,21.0,,21.0,20.0,82.0,999.0,23.2,NE,1.3,0.0,0.0,21.0
2012-05-24 03:00:00,1.0,30.0,,30.0,20.3,89.0,998.6,22.2,NE,2.9,0.0,0.0,30.0
2012-05-24 04:00:00,1.0,26.0,,26.0,20.4,91.0,998.5,21.9,NW,1.2,0.0,0.0,26.0
2012-05-24 05:00:00,1.0,31.0,,31.0,20.1,92.0,998.9,21.5,NE,1.8,0.0,0.0,31.0
2012-05-24 06:00:00,1.0,40.0,,40.0,20.2,93.0,999.1,21.4,NE,3.3,0.0,0.0,40.0
2012-05-24 07:00:00,1.0,29.0,,29.0,21.0,88.0,999.3,23.1,NE,4.8,0.0,0.0,29.0
2012-05-24 08:00:00,1.0,34.0,,34.0,19.8,67.0,999.7,26.4,NE,6.9,0.0,0.0,34.0
2012-05-24 09:00:00,1.0,33.0,,33.0,20.0,62.0,999.5,28.0,NE,8.6,0.0,0.0,33.0
2012-05-24 10:00:00,1.0,36.0,,36.0,20.9,61.0,999.3,29.2,NE,11.1,0.0,0.0,36.0
2012-05-24 11:00:00,1.0,37.0,,37.0,21.0,58.0,998.9,30.2,SW,1.9,0.0,0.0,37.0
2012-05-24 12:00:00,1.0,35.0,,35.0,21.9,60.0,998.6,30.6,SE,3.1,0.0,0.0,35.0
2012-05-24 13:00:00,1.0,31.0,,31.0,21.1,55.0,998.2,31.2,SE,5.7,0.0,0.0,31.0
2012-05-24 14:00:00,1.0,35.0,,35.0,21.5,55.0,997.8,31.7,SW,2.7,0.0,0.0,35.0
2012-05-24 15:00:00,1.0,27.0,,27.0,21.8,54.0,997.0,32.3,SW,5.8,0.0,0.0,27.0
2012-05-24 16:00:00,1.0,28.0,,28.0,22.2,59.0,996.5,31.2,SE,3.1,0.0,0.0,28.0
2012-05-24 17:00:00,1.0,27.0,,27.0,22.0,59.0,996.4,31.0,SE,5.9,0.0,0.0,27.0
2012-05-24 18:00:00,1.0,23.0,,23.0,22.0,62.0,996.6,30.1,SW,3.3,0.0,0.0,23.0
2012-05-24 19:00:00,1.0,31.0,,31.0,22.2,66.0,997.1,29.2,SW,6.2,0.0,0.0,31.0
2012-05-24 20:00:00,1.0,26.0,,26.0,22.5,72.0,997.6,28.0,SE,1.1,0.0,0.0,26.0
2012-05-24 21:00:00,1.0,27.0,,27.0,23.4,86.0,998.2,25.9,NE,1.4,0.0,0.0,27.0
2012-05-24 22:00:00,1.0,31.0,,31.0,23.1,90.0,998.6,24.9,NE,2.9,0.0,0.0,31.0
2012-05-24 23:00:00,1.0,24.0,,24.0,23.1,91.0,999.1,24.7,NW,1.6,0.0,0.0,24.0
2012-05-25 00:00:00,1.0,19.0,,19.0,23.2,94.0,999.1,24.2,NE,1.4,0.0,0.0,19.0
2012-05-25 01:00:00,1.0,16.0,,16.0,23.0,95.0,998.9,23.9,NE,2.6,0.0,0.0,16.0
2012-05-25 02:00:00,1.0,15.0,,15.0,22.7,95.0,998.5,23.5,NW,1.3,0.0,0.0,15.0
2012-05-25 03:00:00,1.0,33.0,,33.0,22.6,96.0,998.5,23.3,NE,1.7,0.0,0.0,33.0
2012-05-25 04:00:00,1.0,39.0,,39.0,22.5,96.0,998.2,23.2,NE,3.0,0.0,0.0,39.0
2012-05-25 05:00:00,1.0,28.0,,28.0,22.3,96.0,998.0,23.0,NW,1.2,0.0,0.0,28.0
2012-05-25 06:00:00,1.0,23.0,,23.0,22.2,96.0,998.5,22.9,NE,1.0,0.0,0.0,23.0
2012-05-25 07:00:00,1.0,32.0,,32.0,23.9,96.0,998.8,24.6,NW,1.0,0.0,0.0,32.0
2012-05-25 08:00:00,1.0,26.0,,26.0,24.4,84.0,999.4,27.3,NE,2.2,0.0,0.0,26.0
2012-05-25 09:00:00,1.0,37.0,,37.0,23.8,77.0,1000.0,28.2,SE,2.5,0.0,0.0,37.0
2012-05-25 10:00:00,1.0,33.0,,33.0,23.9,73.0,1000.0,29.2,NE,2.6,0.0,0.0,33.0
2012-05-25 11:00:00,1.0,33.0,,33.0,23.7,66.0,999.6,30.8,NE,4.2,0.0,0.0,33.0
2012-05-25 12:00:00,1.0,39.0,,39.0,22.7,58.0,998.9,32.0,NE,6.3,0.0,0.0,39.0
2012-05-25 13:00:00,1.0,45.0,,45.0,22.4,57.0,998.2,32.0,NE,9.8,0.0,0.0,45.0
2012-05-25 14:00:00,1.0,54.0,,54.0,22.4,54.0,997.5,32.9,SE,1.8,0.0,0.0,54.0
2012-05-25 15:00:00,1.0,57.0,,57.0,23.6,62.0,997.0,31.8,SE,3.7,0.0,0.0,57.0
2012-05-25 16:00:00,1.0,63.0,,63.0,23.2,62.0,996.5,31.4,SE,5.1,0.0,0.0,63.0
2012-05-25 17:00:00,1.0,59.0,,59.0,23.0,60.0,996.3,31.7,SE,6.4,0.0,0.0,59.0
2012-05-25 18:00:00,1.0,75.0,,75.0,23.5,63.0,996.4,31.4,NE,1.7,0.0,0.0,75.0
2012-05-25 19:00:00,1.0,36.0,,36.0,25.1,87.0,997.3,27.5,SE,1.6,1.7,1.7,36.0
2012-05-25 20:00:00,1.0,24.0,,24.0,24.8,85.0,997.8,27.5,NE,1.0,0.0,0.0,24.0
2012-05-25 21:00:00,1.0,29.0,,29.0,24.6,88.0,998.7,26.8,NE,1.8,0.0,0.0,29.0
2012-05-25 22:00:00,1.0,34.0,,34.0,24.2,86.0,999.4,26.7,NW,0.6,0.0,0.0,34.0
2012-05-25 23:00:00,1.0,34.0,,34.0,24.1,91.0,999.7,25.7,NW,1.9,0.0,0.0,34.0
2012-05-26 00:00:00,1.0,34.0,,34.0,23.9,93.0,999.3,25.1,NE,2.0,0.0,0.0,34.0
2012-05-26 01:00:00,1.0,37.0,,37.0,23.9,94.0,999.1,24.9,NE,3.3,0.0,0.0,37.0
2012-05-26 02:00:00,1.0,40.0,,40.0,23.7,94.0,998.7,24.7,NW,1.0,0.0,0.0,40.0
2012-05-26 03:00:00,1.0,34.0,,34.0,23.7,95.0,998.3,24.6,NW,2.2,0.0,0.0,34.0
