datetime,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_Average
2012-08-01 04:00:00,2,,,55.0,21.0,83.37,1004.1,24.0,SW,5.0,0.0,0.0,55.0
2012-08-01 05:00:00,2,,,25.0,22.0,88.62,1004.1,24.0,cv,0.0,0.0,0.0,25.0
2012-08-01 06:00:00,2,,,28.0,22.0,88.62,1004.1,24.0,cv,0.0,0.0,0.0,28.0
2012-08-01 07:00:00,2,,,27.0,22.0,88.62,1005.1,24.0,cv,0.0,0.0,0.0,27.0
2012-08-01 08:00:00,2,,,37.0,22.0,83.48,1006.1,25.0,cv,0.0,0.0,0.0,37.0
2012-08-01 09:00:00,2,,,39.0,21.0,78.53,1007.1,25.0,cv,0.0,0.0,0.0,39.0
2012-08-01 10:00:00,2,,,38.0,20.0,69.6,1008.1,26.0,cv,1.0,0.0,0.0,38.0
2012-08-01 11:00:00,2,,,20.0,20.0,65.62,1008.1,27.0,SW,2.0,0.0,0.0,20.0
2012-08-01 12:00:00,2,,,12.0,19.0,61.67,1008.1,27.0,SW,4.0,0.0,0.0,12.0
2012-08-01 13:00:00,2,,,13.0,19.0,65.41,1008.1,26.0,NW,1.0,0.0,0.0,13.0
2012-08-01 14:00:00,2,,,9.0,15.0,47.88,1007.1,27.0,NE,4.0,0.0,0.0,9.0
2012-08-01 15:00:00,2,,,15.0,16.0,51.05,1007.1,27.0,NE,7.0,0.0,0.0,15.0
2012-08-01 16:00:00,2,,,25.0,18.0,57.93,1006.1,27.0,NW,1.0,0.0,0.0,25.0
2012-08-01 17:00:00,2,,,33.0,18.0,57.93,1006.1,27.0,cv,1.0,0.0,0.0,33.0
2012-08-01 18:00:00,2,,,38.0,18.0,54.65,1006.1,28.0,cv,1.0,0.0,0.0,38.0
2012-08-01 19:00:00,2,,,48.0,19.0,61.67,1006.1,27.0,cv,1.0,0.0,0.0,48.0
2012-08-01 20:00:00,2,,,59.0,19.0,65.41,1007.1,26.0,cv,1.0,0.0,0.0,59.0
2012-08-01 21:00:00,2,,,62.0,19.0,69.4,1007.1,25.0,cv,1.0,0.0,0.0,62.0
2012-08-01 22:00:00,2,,,68.0,21.0,83.37,1008.1,24.0,cv,1.0,0.0,0.0,68.0
2012-08-01 23:00:00,2,,,81.0,21.0,83.37,1008.1,24.0,cv,1.0,0.0,0.0,81.0
2012-08-02 00:00:00,2,,,44.0,19.0,69.4,1008.1,25.0,cv,1.0,0.0,0.0,44.0
2012-08-02 01:00:00,2,,,46.0,20.0,78.39,1008.1,24.0,cv,1.0,0.0,0.0,46.0
2012-08-02 02:00:00,2,,,48.0,21.0,83.37,1007.1,24.0,cv,1.0,0.0,0.0,48.0
2012-08-02 03:00:00,2,,,51.0,21.0,83.37,1007.1,24.0,cv,1.0,0.0,0.0,51.0
2012-08-02 04:00:00,2,,,68.0,20.0,78.39,1007.1,24.0,cv,1.0,0.0,0.0,68.0
2012-08-02 05:00:00,2,,,66.0,21.0,88.54,1007.1,23.0,cv,1.0,0.0,0.0,66.0
2012-08-02 06:00:00,2,,,63.0,20.0,83.25,1007.1,23.0,cv,1.0,0.0,0.0,63.0
2012-08-02 07:00:00,2,,,79.0,21.0,88.54,1007.1,23.0,cv,1.0,0.0,0.0,79.0
2012-08-02 08:00:00,2,,,67.0,22.0,83.48,1008.1,25.0,cv,1.0,0.0,0.0,67.0
2012-08-02 09:00:00,2,,,69.0,21.0,69.79,1008.1,27.0,cv,1.0,0.0,0.0,69.0
2012-08-02 10:00:00,2,,,59.0,21.0,69.79,1008.1,27.0,cv,1.0,0.0,0.0,59.0
2012-08-02 11:00:00,2,,,47.0,20.0,58.42,1008.1,29.0,cv,2.0,0.0,0.0,47.0
2012-08-02 12:00:00,2,,,48.0,20.0,58.42,1008.1,29.0,cv,3.0,0.0,0.0,48.0
2012-08-02 13:00:00,2,,,35.0,19.0,46.26,1007.1,32.0,cv,4.0,0.0,0.0,35.0
2012-08-02 14:00:00,2,,,50.0,20.0,49.22,1007.1,32.0,cv,6.0,0.0,0.0,50.0
2012-08-02 15:00:00,2,,,48.0,19.0,46.26,1006.1,32.0,SW,2.0,0.0,0.0,48.0
2012-08-02 16:00:00,2,,,45.0,18.0,41.08,1005.1,33.0,SE,2.0,0.0,0.0,45.0
2012-08-02 17:00:00,2,,,45.0,19.0,43.73,1004.1,33.0,NE,2.0,0.0,0.0,45.0
2012-08-02 18:00:00,2,,,45.0,19.0,43.73,1004.1,33.0,NW,1.0,0.0,0.0,45.0
2012-08-02 19:00:00,2,,,50.0,20.0,52.09,1004.1,31.0,SW,1.0,0.0,0.0,50.0
2012-08-02 20:00:00,2,,,58.0,21.0,62.13,1004.1,29.0,SW,3.0,0.0,0.0,58.0
2012-08-02 21:00:00,2,,,64.0,21.0,65.83,1005.1,28.0,SW,4.0,0.0,0.0,64.0
2012-08-02 22:00:00,2,,,62.0,22.0,69.98,1006.1,28.0,SE,1.0,0.0,0.0,62.0
2012-08-02 23:00:00,2,,,57.0,22.0,69.98,1006.1,28.0,SW,1.0,0.0,0.0,57.0
2012-08-03 00:00:00,2,,,49.0,23.0,83.6,1006.1,26.0,SW,3.0,0.0,0.0,49.0
2012-08-03 01:00:00,2,,,54.0,23.0,83.6,1006.1,26.0,cv,0.0,0.0,0.0,54.0
2012-08-03 02:00:00,2,,,63.0,23.0,88.7,1006.1,25.0,cv,0.0,0.0,0.0,63.0
2012-08-03 03:00:00,2,,,77.0,23.0,88.7,1005.1,25.0,cv,0.0,0.0,0.0,77.0
2012-08-03 04:00:00,2,,,82.0,23.0,94.16,1005.1,24.0,SE,1.0,0.0,0.0,82.0
2012-08-03 05:00:00,2,,,76.0,23.0,94.16,1005.1,24.0,SW,1.0,0.0,0.0,76.0
2012-08-03 06:00:00,2,,,85.0,23.0,94.16,1005.1,24.0,SW,2.0,0.0,0.0,85.0
2012-08-03 07:00:00,2,,,91.0,23.0,94.16,1006.1,24.0,SW,3.0,0.0,0.0,91.0
2012-08-03 08:00:00,2,,,84.0,23.0,88.7,1006.1,25.0,SW,5.0,0.0,0.0,84.0
2012-08-03 09:00:00,2,,,77.0,23.0,78.82,1006.1,27.0,SW,7.0,0.0,0.0,77.0
2012-08-03 10:00:00,2,,,77.0,23.0,66.25,1006.1,30.0,cv,1.0,0.0,0.0,77.0
2012-08-03 11:00:00,2,,,72.0,23.0,62.57,1006.1,31.0,SW,2.0,0.0,0.0,72.0
2012-08-03 12:00:00,2,,,73.0,22.0,58.89,1005.1,31.0,SW,3.0,0.0,0.0,73.0
2012-08-03 13:00:00,2,,,90.0,22.0,55.65,1005.1,32.0,SW,6.0,0.0,0.0,90.0
2012-08-03 14:00:00,2,,,77.0,22.0,52.6,1004.1,33.0,SW,8.0,0.0,0.0,77.0
2012-08-03 15:00:00,2,,,65.0,22.0,52.6,1003.1,33.0,SE,2.0,0.0,0.0,65.0
2012-08-03 16:00:00,2,,,63.0,22.0,55.65,1002.0,32.0,SW,2.0,0.0,0.0,63.0
2012-08-03 17:00:00,2,,,46.0,22.0,55.65,1002.0,32.0,cv,1.0,0.0,0.0,46.0
2012-08-03 18:00:00,2,,,48.0,23.0,55.89,1001.0,33.0,NW,2.0,0.0,0.0,48.0
2012-08-03 19:00:00,2,,,53.0,21.0,52.35,1001.0,32.0,SW,2.0,0.0,0.0,53.0
2012-08-03 20:00:00,2,,,52.0,22.0,58.89,1002.0,31.0,SW,4.0,0.0,0.0,52.0
2012-08-03 21:00:00,2,,,,24.0,74.52,1002.0,29.0,cv,1.0,0.0,0.0,52.23255813953488
2012-08-03 22:00:00,2,,,,23.0,70.17,1003.1,29.0,NW,2.0,0.0,0.0,52.46511627906977
2012-08-03 23:00:00,2,,,,23.0,70.17,1003.1,29.0,NW,4.0,0.0,0.0,52.69767441860465
2012-08-04 00:00:00,2,,,,24.0,78.97,1004.1,28.0,SW,1.0,0.0,0.0,52.93023255813954
2012-08-04 01:00:00,2,,,,24.0,78.97,1004.1,28.0,cv,0.0,0.0,0.0,53.16279069767442
2012-08-04 02:00:00,2,,,,24.0,78.97,1003.1,28.0,NE,2.0,0.0,0.0,53.395348837209305
2012-08-07 10:00:00,2,,,72.0,24.0,83.71,1010.2,27.0,cv,1.0,0.0,0.0,72.0
2012-08-07 11:00:00,2,,,64.0,23.0,66.25,1010.2,30.0,cv,2.0,0.0,0.0,64.0
2012-08-07 12:00:00,2,,,62.0,24.0,70.36,1010.2,30.0,SW,2.0,0.0,0.0,62.0
2012-08-07 13:00:00,2,,,58.0,23.0,59.13,1009.1,32.0,cv,2.0,0.0,0.0,58.0
2012-08-07 14:00:00,2,,,54.0,22.0,52.6,1009.1,33.0,SE,2.0,0.0,0.0,54.0
2012-08-07 15:00:00,2,,,34.0,22.0,62.35,1008.1,30.0,NE,4.0,0.0,0.0,34.0
2012-08-07 16:00:00,2,,,45.0,24.0,78.97,1008.1,28.0,cv,1.0,0.0,0.0,45.0
2012-08-07 17:00:00,2,,,31.0,23.0,62.57,1007.1,31.0,cv,1.0,0.0,0.0,31.0
2012-08-07 18:00:00,2,,,48.0,23.0,62.57,1006.1,31.0,cv,2.0,0.0,0.0,48.0
2012-08-07 19:00:00,2,,,51.0,23.0,66.25,1006.1,30.0,SW,2.0,0.0,0.0,51.0
2012-08-07 20:00:00,2,,,76.0,23.0,70.17,1007.1,29.0,cv,1.0,0.0,0.0,76.0
2012-08-07 21:00:00,2,,,80.0,23.0,78.82,1008.1,27.0,cv,2.0,0.0,0.0,80.0
2012-08-07 22:00:00,2,,,69.0,23.0,83.6,1008.1,26.0,cv,2.0,0.0,0.0,69.0
2012-08-07 23:00:00,2,,,74.0,23.0,83.6,1009.1,26.0,cv,2.0,0.0,0.0,74.0
2012-08-08 00:00:00,2,,,62.0,24.0,94.2,1009.1,25.0,cv,2.0,0.0,0.0,62.0
2012-08-08 01:00:00,2,,,82.0,23.0,88.7,1009.1,25.0,cv,2.0,0.0,0.0,82.0
2012-08-08 02:00:00,2,,,79.0,24.0,94.2,1008.1,25.0,cv,2.0,0.0,0.0,79.0
2012-08-08 03:00:00,2,,,90.0,23.0,88.7,1008.1,25.0,cv,2.0,0.0,0.0,90.0
2012-08-08 04:00:00,2,,,132.0,23.0,94.16,1007.1,24.0,cv,2.0,0.0,0.0,132.0
2012-08-08 05:00:00,2,,,114.0,23.0,94.16,1007.1,24.0,cv,2.0,0.0,0.0,114.0
2012-08-08 06:00:00,2,,,108.0,23.0,100.0,1007.1,23.0,cv,2.0,0.0,0.0,108.0
2012-08-08 07:00:00,2,,,105.0,23.0,94.16,1008.1,24.0,cv,2.0,0.0,0.0,105.0
2012-08-08 08:00:00,2,,,120.0,24.0,94.2,1008.1,25.0,cv,2.0,0.0,0.0,120.0
2012-08-08 09:00:00,2,,,101.0,23.0,74.35,1008.1,28.0,cv,2.0,0.0,0.0,101.0
2012-08-08 10:00:00,2,,,94.0,22.0,62.35,1008.1,30.0,cv,2.0,0.0,0.0,94.0
2012-08-08 11:00:00,2,,,88.0,22.0,62.35,1008.1,30.0,cv,3.0,0.0,0.0,88.0
2012-08-08 12:00:00,2,,,83.0,24.0,62.79,1007.1,32.0,cv,4.0,0.0,0.0,83.0
2012-08-08 13:00:00,2,,,65.0,22.0,55.65,1007.1,32.0,SW,2.0,0.0,0.0,65.0
2012-08-08 14:00:00,2,,,37.0,22.0,52.6,1006.1,33.0,cv,2.0,0.0,0.0,37.0
2012-08-08 15:00:00,2,,,,21.0,46.8,1005.1,34.0,cv,4.0,0.0,0.0,38.714285714285715
2012-08-08 16:00:00,2,,,,20.0,41.63,1004.1,35.0,cv,6.0,0.0,0.0,40.42857142857143
2012-08-08 17:00:00,2,,,,20.0,44.01,1004.1,34.0,SW,2.0,0.0,0.0,42.142857142857146
2012-08-08 18:00:00,2,,,,21.0,46.8,1004.1,34.0,SW,4.0,0.0,0.0,43.857142857142854
2012-08-08 19:00:00,2,,,,21.0,52.35,1004.1,32.0,SW,6.0,0.0,0.0,45.57142857142857
2012-08-08 20:00:00,2,,,,22.0,62.35,1004.1,30.0,SW,7.0,0.0,0.0,47.285714285714285
2012-08-09 11:00:00,2,,,73.0,23.0,59.13,1006.1,32.0,cv,2.0,0.0,0.0,73.0
2012-08-09 12:00:00,2,,,63.0,23.0,55.89,1005.1,33.0,SW,3.0,0.0,0.0,63.0
2012-08-09 13:00:00,2,,,55.0,22.0,49.75,1005.1,34.0,SW,6.0,0.0,0.0,55.0
2012-08-09 14:00:00,2,,,47.0,21.0,46.8,1004.1,34.0,SW,8.0,0.0,0.0,47.0
2012-08-09 15:00:00,2,,,44.0,20.0,41.63,1003.1,35.0,SW,10.0,0.0,0.0,44.0
2012-08-09 16:00:00,2,,,41.0,21.0,44.28,1003.1,35.0,SW,13.0,0.0,0.0,41.0
2012-08-09 17:00:00,2,,,57.0,23.0,50.01,1002.0,35.0,SW,16.0,0.0,0.0,57.0
2012-08-09 18:00:00,2,,,58.0,22.0,49.75,1002.0,34.0,SW,19.0,0.0,0.0,58.0
2012-08-09 19:00:00,2,,,37.0,23.0,78.82,1002.0,27.0,NW,6.0,0.0,0.0,37.0
2012-08-09 20:00:00,2,,,58.0,26.0,94.29,1002.0,27.0,cv,0.0,0.0,0.0,58.0
2012-08-09 21:00:00,2,,,57.0,26.0,94.29,1003.1,27.0,cv,0.0,0.0,0.0,57.0
2012-08-09 22:00:00,2,,,81.0,26.0,94.29,1004.1,27.0,cv,0.0,0.0,0.0,81.0
2012-08-09 23:00:00,2,,,96.0,25.0,83.82,1004.1,28.0,cv,1.0,0.0,0.0,96.0
2012-08-10 00:00:00,2,,,100.0,25.0,83.82,1004.1,28.0,cv,1.0,0.0,0.0,100.0
2012-08-10 01:00:00,2,,,97.0,25.0,88.86,1004.1,27.0,cv,1.0,0.0,0.0,97.0
2012-08-10 02:00:00,2,,,97.0,25.0,88.86,1004.1,27.0,cv,1.0,0.0,0.0,97.0
2012-08-10 03:00:00,2,,,102.0,25.0,88.86,1004.1,27.0,cv,1.0,0.0,0.0,102.0
2012-08-10 04:00:00,2,,,119.0,25.0,94.25,1004.1,26.0,cv,1.0,0.0,0.0,119.0
2012-08-10 05:00:00,2,,,116.0,25.0,94.25,1004.1,26.0,cv,1.0,0.0,0.0,116.0
2012-08-10 06:00:00,2,,,123.0,25.0,100.0,1004.1,25.0,cv,1.0,0.0,0.0,123.0
2012-08-10 07:00:00,2,,,129.0,25.0,94.25,1004.1,26.0,cv,1.0,0.0,0.0,129.0
2012-08-10 08:00:00,2,,,137.0,25.0,88.86,1004.1,27.0,cv,1.0,0.0,0.0,137.0
2012-08-10 09:00:00,2,,,139.0,25.0,83.82,1005.1,28.0,cv,2.0,0.0,0.0,139.0
2012-08-10 10:00:00,2,,,116.0,23.0,66.25,1005.1,30.0,cv,3.0,0.0,0.0,116.0
2012-08-10 11:00:00,2,,,112.0,23.0,59.13,1005.1,32.0,SW,2.0,0.0,0.0,112.0
2012-08-10 12:00:00,2,,,89.0,22.0,52.6,1004.1,33.0,SW,4.0,0.0,0.0,89.0
2012-08-10 13:00:00,2,,,67.0,22.0,49.75,1003.1,34.0,SW,6.0,0.0,0.0,67.0
2012-08-10 14:00:00,2,,,56.0,21.0,46.8,1003.1,34.0,SW,8.0,0.0,0.0,56.0
2012-08-10 15:00:00,2,,,56.0,20.0,41.63,1002.0,35.0,SW,11.0,0.0,0.0,56.0
2012-08-10 16:00:00,2,,,67.0,22.0,47.07,1001.0,35.0,SW,14.0,0.0,0.0,67.0
2012-08-10 17:00:00,2,,,61.0,20.0,41.63,1001.0,35.0,SW,17.0,0.0,0.0,61.0
2012-08-10 18:00:00,2,,,72.0,22.0,47.07,1001.0,35.0,SW,20.0,0.0,0.0,72.0
2012-08-10 19:00:00,2,,,71.0,23.0,55.89,1001.0,33.0,SW,22.0,0.0,0.0,71.0
2012-08-10 20:00:00,2,,,78.0,24.0,66.45,1001.0,31.0,SW,24.0,0.0,0.0,78.0
2012-08-10 21:00:00,2,,,80.0,25.0,74.69,1002.0,30.0,SW,25.0,0.0,0.0,80.0
2012-08-10 22:00:00,2,,,90.0,25.0,79.11,1003.1,29.0,SW,26.0,0.0,0.0,90.0
2012-08-10 23:00:00,2,,,103.0,25.0,79.11,1003.1,29.0,SW,27.0,0.0,0.0,103.0
2012-08-11 00:00:00,2,,,102.0,25.0,83.82,1003.1,28.0,SE,1.0,0.0,0.0,102.0
2012-08-11 01:00:00,2,,,106.0,25.0,83.82,1003.1,28.0,SW,1.0,0.0,0.0,106.0
2012-08-11 02:00:00,2,,,115.0,25.0,88.86,1003.1,27.0,SW,2.0,0.0,0.0,115.0
2012-08-11 03:00:00,2,,,134.0,25.0,88.86,1003.1,27.0,SW,3.0,0.0,0.0,134.0
2012-08-11 04:00:00,2,,,108.0,25.0,88.86,1003.1,27.0,SW,5.0,0.0,0.0,108.0
2012-08-11 05:00:00,2,,,115.0,25.0,94.25,1003.1,26.0,SW,7.0,0.0,0.0,115.0
2012-08-11 06:00:00,2,,,124.0,24.0,88.78,1003.1,26.0,SW,8.0,0.0,0.0,124.0
2012-08-11 07:00:00,2,,,121.0,24.0,88.78,1003.1,26.0,SW,10.0,0.0,0.0,121.0
2012-08-11 08:00:00,2,,,130.0,24.0,83.71,1003.1,27.0,cv,2.0,0.0,0.0,130.0
2012-08-11 09:00:00,2,,,139.0,25.0,83.82,1004.1,28.0,SW,2.0,0.0,0.0,139.0
2012-08-11 10:00:00,2,,,148.0,25.0,70.54,1004.1,31.0,SW,4.0,0.0,0.0,148.0
2012-08-11 11:00:00,2,,,117.0,24.0,56.14,1004.1,34.0,SW,6.0,0.0,0.0,117.0
2012-08-11 12:00:00,2,,,116.0,25.0,59.59,1003.1,34.0,SW,7.0,0.0,0.0,116.0
2012-08-11 13:00:00,2,,,98.0,25.0,59.59,1003.1,34.0,NE,1.0,0.0,0.0,98.0
2012-08-11 14:00:00,2,,,80.0,24.0,53.11,1002.0,35.0,cv,1.0,0.0,0.0,80.0
2012-08-11 15:00:00,2,,,84.0,21.0,41.91,1002.0,36.0,SE,2.0,0.0,0.0,84.0
2012-08-11 16:00:00,2,,,87.0,23.0,50.01,1001.0,35.0,SE,4.0,0.0,0.0,87.0
2012-08-11 17:00:00,2,,,89.0,24.0,53.11,1001.0,35.0,cv,1.0,0.0,0.0,89.0
2012-08-11 18:00:00,2,,,88.0,23.0,50.01,1001.0,35.0,SW,2.0,0.0,0.0,88.0
2012-08-11 19:00:00,2,,,100.0,23.0,52.86,1001.0,34.0,SE,2.0,0.0,0.0,100.0
2012-08-11 20:00:00,2,,,97.0,25.0,70.54,1002.0,31.0,NE,2.0,1.7,1.7,97.0
2012-08-11 21:00:00,2,,,92.0,25.0,74.69,1002.0,30.0,NE,3.0,0.0,0.0,92.0
2012-08-11 22:00:00,2,,,105.0,25.0,74.69,1003.1,30.0,NW,2.0,0.0,0.0,105.0
2012-08-11 23:00:00,2,,,81.0,24.0,70.36,1004.1,30.0,NW,6.0,0.1,0.1,81.0
2012-08-12 00:00:00,2,,,77.0,24.0,78.97,1004.1,28.0,NW,11.0,0.0,0.0,77.0
2012-08-12 01:00:00,2,,,84.0,24.0,78.97,1004.1,28.0,NW,13.0,0.0,0.0,84.0
2012-08-12 02:00:00,2,,,82.0,24.0,78.97,1003.1,28.0,NW,15.0,0.0,0.0,82.0
2012-08-12 03:00:00,2,,,84.0,24.0,83.71,1003.1,27.0,NE,2.0,0.0,0.0,84.0
2012-08-12 04:00:00,2,,,94.0,24.0,83.71,1002.0,27.0,NE,3.0,0.0,0.0,94.0
2012-08-12 05:00:00,2,,,97.0,24.0,88.78,1002.0,26.0,SW,2.0,0.0,0.0,97.0
2012-08-12 06:00:00,2,,,99.0,24.0,88.78,1002.0,26.0,SW,4.0,0.0,0.0,99.0
2012-08-12 07:00:00,2,,,109.0,24.0,88.78,1002.0,26.0,SW,6.0,0.0,0.0,109.0
2012-08-12 08:00:00,2,,,115.0,24.0,83.71,1002.0,27.0,SW,8.0,0.0,0.0,115.0
2012-08-12 09:00:00,2,,,118.0,24.0,74.52,1002.0,29.0,SW,10.0,0.0,0.0,118.0
2012-08-12 10:00:00,2,,,120.0,25.0,66.66,1002.0,32.0,cv,1.0,0.0,0.0,120.0
2012-08-12 11:00:00,2,,,118.0,25.0,59.59,1002.0,34.0,cv,2.0,0.0,0.0,118.0
2012-08-12 12:00:00,2,,,120.0,23.0,52.86,1002.0,34.0,cv,3.0,0.0,0.0,120.0
2012-08-12 13:00:00,2,,,104.0,23.0,50.01,1001.0,35.0,SW,1.0,0.0,0.0,104.0
2012-08-12 14:00:00,2,,,108.0,22.0,47.07,1000.0,35.0,SW,4.0,0.0,0.0,108.0
2012-08-12 15:00:00,2,,,112.0,22.0,44.55,1000.0,36.0,SW,6.0,0.0,0.0,112.0
2012-08-12 16:00:00,2,,,89.0,24.0,53.11,999.0,35.0,SW,9.0,0.0,0.0,89.0
2012-08-12 17:00:00,2,,,85.0,24.0,62.79,999.0,32.0,NW,5.0,0.0,0.0,85.0
2012-08-12 18:00:00,2,,,97.0,24.0,59.36,999.0,33.0,NE,3.0,0.0,0.0,97.0
2012-08-12 19:00:00,2,,,108.0,24.0,62.79,1000.0,32.0,cv,0.0,0.0,0.0,108.0
2012-08-12 20:00:00,2,,,108.0,24.0,62.79,1000.0,32.0,NE,3.0,0.0,0.0,108.0
2012-08-12 21:00:00,2,,,81.0,23.0,62.57,1002.0,31.0,NE,8.0,0.2,0.2,81.0
2012-08-12 22:00:00,2,,,94.0,25.0,88.86,1002.0,27.0,NW,2.0,0.0,0.0,94.0
2012-08-12 23:00:00,2,,,83.0,25.0,79.11,1002.0,29.0,SW,2.0,0.0,0.0,83.0
2012-08-13 00:00:00,2,,,99.0,25.0,79.11,1002.0,29.0,SW,6.0,0.0,0.0,99.0
2012-08-13 01:00:00,2,,,104.0,25.0,83.82,1002.0,28.0,cv,1.0,0.0,0.0,104.0
2012-08-13 02:00:00,2,,,107.0,25.0,83.82,1001.0,28.0,NW,1.0,0.0,0.0,107.0
2012-08-13 03:00:00,2,,,104.0,24.0,83.71,1001.0,27.0,NW,3.0,0.0,0.0,104.0
2012-08-13 04:00:00,2,,,83.0,24.0,88.78,1001.0,26.0,NW,6.0,0.0,0.0,83.0
2012-08-13 05:00:00,2,,,64.0,24.0,88.78,1001.0,26.0,cv,1.0,0.0,0.0,64.0
2012-08-13 06:00:00,2,,,64.0,24.0,88.78,1001.0,26.0,cv,2.0,0.0,0.0,64.0
2012-08-13 07:00:00,2,,,76.0,24.0,88.78,1002.0,26.0,cv,3.0,0.0,0.0,76.0
2012-08-13 08:00:00,2,,,83.0,24.0,78.97,1002.0,28.0,cv,4.0,0.0,0.0,83.0
2012-08-13 09:00:00,2,,,77.0,23.0,70.17,1003.1,29.0,cv,5.0,0.0,0.0,77.0
2012-08-13 10:00:00,2,,,90.0,23.0,62.57,1003.1,31.0,cv,6.0,0.0,0.0,90.0
2012-08-13 11:00:00,2,,,148.0,24.0,62.79,1003.1,32.0,NW,2.0,0.0,0.0,148.0
2012-08-13 12:00:00,2,,,139.0,24.0,56.14,1002.0,34.0,cv,1.0,0.0,0.0,139.0
2012-08-13 13:00:00,2,,,117.0,24.0,50.27,1002.0,36.0,cv,3.0,0.0,0.0,117.0
2012-08-13 14:00:00,2,,,92.0,22.0,44.55,1000.0,36.0,SE,2.0,0.0,0.0,92.0
2012-08-13 16:00:00,2,,,105.0,22.0,44.55,999.0,36.0,SW,2.0,0.0,0.0,105.0
2012-08-13 17:00:00,2,,,106.0,22.0,42.18,999.0,37.0,SE,2.0,0.0,0.0,106.0
2012-08-13 18:00:00,2,,,105.0,24.0,66.45,999.0,31.0,NW,2.0,0.7,0.7,105.0
2012-08-13 19:00:00,2,,,101.0,23.0,62.57,1000.0,31.0,NW,6.0,0.0,0.0,101.0
2012-08-13 20:00:00,2,,,98.0,23.0,66.25,1001.0,30.0,cv,1.0,0.0,0.0,98.0
2012-08-13 21:00:00,2,,,103.0,24.0,74.52,1002.0,29.0,NW,2.0,0.0,0.0,103.0
2012-08-13 22:00:00,2,,,105.0,25.0,83.82,1002.0,28.0,NW,3.0,0.0,0.0,105.0
2012-08-13 23:00:00,2,,,116.0,25.0,83.82,1003.1,28.0,cv,1.0,0.0,0.0,116.0
2012-08-14 00:00:00,2,,,121.0,25.0,79.11,1003.1,29.0,cv,2.0,0.2,0.2,121.0
2012-08-14 01:00:00,2,,,112.0,25.0,79.11,1003.1,29.0,SW,4.0,0.0,0.0,112.0
2012-08-14 02:00:00,2,,,108.0,24.0,78.97,1003.1,28.0,NW,2.0,0.0,0.0,108.0
2012-08-14 03:00:00,2,,,94.0,25.0,88.86,1003.1,27.0,NW,5.0,0.0,0.0,94.0
2012-08-14 04:00:00,2,,,77.0,24.0,83.71,1003.1,27.0,NW,8.0,0.0,0.0,77.0
2012-08-14 05:00:00,2,,,62.0,24.0,88.78,1002.0,26.0,cv,1.0,0.0,0.0,62.0
2012-08-14 06:00:00,2,,,85.0,24.0,88.78,1002.0,26.0,cv,2.0,0.0,0.0,85.0
2012-08-14 07:00:00,2,,,85.0,24.0,88.78,1003.1,26.0,cv,2.0,0.0,0.0,85.0
2012-08-14 08:00:00,2,,,84.0,25.0,83.82,1003.1,28.0,cv,3.0,0.0,0.0,84.0
2012-08-14 09:00:00,2,,,94.0,25.0,83.82,1004.1,28.0,NW,1.0,0.0,0.0,94.0
2012-08-14 10:00:00,2,,,87.0,25.0,79.11,1004.1,29.0,cv,1.0,0.0,0.0,87.0
2012-08-14 11:00:00,2,,,91.0,24.0,70.36,1004.1,30.0,NW,2.0,0.0,0.0,91.0
2012-08-14 12:00:00,2,,,85.0,24.0,70.36,1004.1,30.0,NW,5.0,0.0,0.0,85.0
2012-08-14 13:00:00,2,,,80.0,23.0,62.57,1004.1,31.0,NW,7.0,0.0,0.0,80.0
2012-08-14 14:00:00,2,,,84.0,23.0,59.13,1004.1,32.0,NW,10.0,0.0,0.0,84.0
2012-08-14 15:00:00,2,,,100.0,23.0,62.57,1004.1,31.0,NW,14.0,0.0,0.0,100.0
2012-08-14 16:00:00,2,,,101.0,23.0,59.13,1003.1,32.0,NW,16.0,0.0,0.0,101.0
2012-08-14 17:00:00,2,,,81.0,25.0,63.01,1003.1,33.0,NW,19.0,0.0,0.0,81.0
2012-08-14 18:00:00,2,,,76.0,25.0,70.54,1003.1,31.0,NW,25.0,0.0,0.0,76.0
2012-08-14 19:00:00,2,,,66.0,23.0,70.17,1004.1,29.0,NE,6.0,0.0,0.0,66.0
2012-08-14 20:00:00,2,,,53.0,25.0,83.82,1005.1,28.0,NW,4.0,0.0,0.0,53.0
2012-08-14 21:00:00,2,,,41.0,23.0,74.35,1006.1,28.0,NE,4.0,0.0,0.0,41.0
2012-08-14 22:00:00,2,,,31.0,22.0,74.19,1006.1,27.0,NE,8.0,0.0,0.0,31.0
2012-08-14 23:00:00,2,,,43.0,22.0,74.19,1007.1,27.0,NW,3.0,0.0,0.0,43.0
2012-08-15 00:00:00,2,,,47.0,21.0,69.79,1007.1,27.0,NW,5.0,2.8,2.8,47.0
2012-08-15 01:00:00,2,,,45.0,23.0,78.82,1007.1,27.0,cv,1.0,0.0,0.0,45.0
2012-08-15 02:00:00,2,,,48.0,23.0,83.6,1007.1,26.0,SW,5.0,0.0,0.0,48.0
2012-08-15 03:00:00,2,,,40.0,23.0,88.7,1007.1,25.0,SW,8.0,0.0,0.0,40.0
2012-08-15 04:00:00,2,,,39.0,22.0,83.48,1007.1,25.0,NW,1.0,0.0,0.0,39.0
2012-08-15 05:00:00,2,,,38.0,22.0,88.62,1007.1,24.0,SW,2.0,0.0,0.0,38.0
